  33.71
 165.00
 577320463
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2003 08 10 12	48384.00	0.00	491.35	0.00	25.24	25.24	2246.75
2003 08 11 12	48038.40	0.01	475.61	0.00	25.26	25.26	2284.11
2003 08 12 12	48038.40	7.89	346.74	0.00	24.98	24.98	2314.25
2003 08 13 12	48038.40	7.82	331.00	0.00	24.89	24.89	2346.35
2003 08 14 12	47692.80	1.80	397.60	0.00	24.89	24.89	2380.14
2003 08 15 12	47692.80	0.06	470.69	0.00	26.24	26.24	2489.83
2003 08 16 12	47692.80	1.31	351.62	0.00	27.50	27.50	2613.31
2003 08 17 12	47347.20	0.72	337.80	0.00	27.17	27.17	2614.59
2003 08 18 12	47347.20	2.56	333.22	0.00	27.17	27.17	2635.97
2003 08 19 12	47347.20	1.07	437.49	0.00	27.44	27.44	2605.19
2003 08 20 12	47001.60	9.44	342.26	0.00	27.86	27.86	2679.38
2003 08 21 12	47001.60	3.20	337.77	0.00	27.70	27.70	2655.76
2003 08 22 12	47001.60	0.02	458.97	0.00	27.05	27.05	2526.11
2003 08 23 12	46656.00	0.00	460.12	0.00	27.11	27.11	2528.15
2003 08 24 12	46656.00	0.00	466.81	0.00	27.26	27.26	2517.11
2003 08 25 12	46656.00	0.00	469.99	0.00	27.03	27.03	2468.45
2003 08 26 12	46310.40	0.00	481.23	0.00	27.19	27.19	2490.16
2003 08 27 12	46310.40	4.86	345.37	0.00	27.94	27.94	2623.54
2003 08 28 12	46310.40	1.81	359.69	0.00	27.33	27.33	2531.89
2003 08 29 12	45964.80	0.06	447.85	0.00	26.96	26.96	2540.05
2003 08 30 12	45964.80	6.44	313.99	0.00	27.47	27.47	2680.23
2003 08 31 12	45964.80	2.40	333.80	0.00	26.58	26.58	2533.38
2003 09 01 12	45619.20	0.74	423.72	0.00	26.53	26.53	2460.74
2003 09 02 12	45619.20	0.22	454.32	0.00	26.67	26.67	2463.94
2003 09 03 12	45334.21	2.16	327.04	0.00	27.02	27.02	2555.74
2003 09 04 12	45273.60	0.72	430.37	0.00	26.60	26.60	2414.29
2003 09 05 12	45273.60	0.00	490.88	0.00	23.98	23.98	1997.76
2003 09 06 12	44928.00	0.00	474.18	0.00	23.56	23.56	1967.53
2003 09 07 12	44928.00	0.00	465.66	0.00	23.58	23.58	1993.98
2003 09 08 12	44928.00	0.00	459.44	0.00	23.19	23.19	1951.75
2003 09 09 12	44582.40	0.00	491.56	0.00	23.13	23.13	1888.53
2003 09 10 12	44582.40	0.81	400.38	0.00	23.45	23.45	1928.13
2003 09 11 12	44582.40	0.27	469.09	0.00	23.81	23.81	1948.93
2003 09 12 12	44236.80	0.00	474.63	0.00	23.13	23.13	1852.17
2003 09 13 12	44236.80	0.63	357.80	0.00	22.57	22.57	1831.47
2003 09 14 12	43891.20	0.21	473.10	0.00	23.26	23.26	1874.72
2003 09 15 12	43891.20	0.00	466.38	0.00	23.15	23.15	1789.42
2003 09 16 12	43891.20	0.00	511.41	0.00	19.72	19.72	1388.38
2003 09 17 12	43545.60	0.00	502.81	0.00	20.42	20.42	1469.75
2003 09 18 12	43545.60	0.00	474.16	0.00	22.50	22.50	1706.37
2003 09 19 12	43545.60	0.02	467.18	0.00	22.71	22.71	1756.71
2003 09 20 12	43200.00	0.05	470.13	0.00	23.64	23.64	1858.82
2003 09 21 12	43200.00	42.94	330.03	0.00	24.63	24.63	2060.50
2003 09 22 12	42854.40	38.02	184.57	0.00	22.76	22.76	2072.20
2003 09 23 12	42854.40	7.90	428.55	0.00	20.03	20.03	1670.12
2003 09 24 12	42854.40	0.00	473.66	0.00	19.75	19.75	1487.88
2003 09 25 12	42508.80	0.00	475.01	0.00	20.33	20.33	1517.68
2003 09 26 12	42508.80	0.00	457.82	0.00	21.94	21.94	1726.48
2003 09 27 12	42508.80	0.43	333.53	0.00	23.63	23.63	1924.90
2003 09 28 12	42163.20	0.14	481.17	0.00	19.92	19.92	1371.91
2003 09 29 12	42163.20	0.00	475.46	0.00	15.93	15.93	1083.70
2003 09 30 12	41817.60	0.00	464.27	0.00	14.31	14.31	1021.64
2003 10 01 12	41817.60	0.00	469.58	0.00	14.80	14.80	1031.92
2003 10 02 12	41817.60	0.00	472.78	0.00	13.67	13.67	932.28
2003 10 03 12	41472.00	0.00	475.04	0.00	12.51	12.51	876.41
2003 10 04 12	41472.00	0.00	473.57	0.00	13.72	13.72	979.77
2003 10 05 12	41472.00	0.00	440.69	0.00	17.84	17.84	1301.82
2003 10 06 12	41126.40	1.63	312.45	0.00	19.35	19.35	1502.05
2003 10 07 12	41126.40	0.61	226.06	0.00	19.30	19.30	1632.41
2003 10 08 12	41065.79	0.02	348.76	0.00	18.66	18.66	1586.97
2003 10 09 12	40780.80	8.96	286.55	0.00	19.35	19.35	1602.35
2003 10 10 12	40780.80	15.84	261.62	0.00	19.38	19.38	1657.22
2003 10 11 12	40435.20	4.43	167.34	0.00	20.07	20.07	1827.76
2003 10 12 12	40435.20	0.11	264.68	0.00	18.61	18.61	1625.06
2003 10 13 12	40435.20	0.07	372.78	0.00	19.41	19.41	1605.67
2003 10 14 12	40089.60	0.08	299.57	0.00	20.48	20.48	1622.08
2003 10 15 12	40089.60	0.02	441.20	0.00	15.00	15.00	1054.77
2003 10 16 12	40089.60	2.02	376.49	0.00	13.87	13.87	937.24
2003 10 17 12	39744.00	12.46	328.81	0.00	14.12	14.12	976.16
2003 10 18 12	39744.00	3.99	225.96	0.00	13.70	13.70	1086.78
2003 10 19 12	39744.00	0.02	417.55	0.00	13.23	13.23	1023.56
2003 10 20 12	39398.40	0.00	429.84	0.00	15.44	15.44	1056.27
2003 10 21 12	39398.40	0.00	419.52	0.00	17.61	17.61	1176.53
2003 10 22 12	39398.40	0.00	411.91	0.00	18.97	18.97	1250.97
2003 10 23 12	39052.80	0.00	416.82	0.00	18.44	18.44	1183.86
2003 10 24 12	39052.80	0.00	410.36	0.00	18.10	18.10	1197.58
2003 10 25 12	39052.80	15.25	297.41	0.00	19.41	19.41	1401.73
2003 10 26 12	38707.20	5.37	220.56	0.00	20.69	20.69	1651.09
2003 10 27 12	38707.20	0.10	337.05	0.00	16.36	16.36	1253.00
2003 10 28 12	38707.20	0.00	368.40	0.00	10.44	10.44	846.48
2003 10 29 12	38361.60	0.00	406.34	0.00	11.13	11.13	838.14
2003 10 30 12	38361.60	0.00	394.45	0.00	14.70	14.70	1016.73
2003 10 31 12	38361.60	0.00	385.60	0.00	17.21	17.21	1182.04
2003 11 01 12	38016.00	0.00	374.12	0.00	18.42	18.42	1284.55
2003 11 02 12	38016.00	0.00	374.17	0.00	18.16	18.16	1263.38
2003 11 03 12	38016.00	0.00	377.67	0.00	18.34	18.34	1248.23
2003 11 04 12	37749.06	0.73	278.63	0.00	19.39	19.39	1369.93
2003 11 05 12	37670.40	5.42	243.45	0.00	21.20	21.20	1704.62
2003 11 06 12	37670.40	2.06	137.80	0.00	22.83	22.83	2037.93
2003 11 07 12	37660.83	0.11	316.97	0.00	17.91	17.91	1416.58
2003 11 08 12	37324.80	0.00	257.22	0.00	14.11	14.11	1122.24
2003 11 09 12	37324.80	0.00	324.03	0.00	12.87	12.87	1029.51
2003 11 10 12	37324.80	0.00	324.06	0.00	13.91	13.91	1070.19
2003 11 11 12	37132.62	0.00	303.83	0.00	15.28	15.28	1191.34
2003 11 12 12	36979.20	0.86	235.85	0.00	17.30	17.30	1329.89
2003 11 13 12	36979.20	0.31	316.05	0.00	17.25	17.25	1161.46
2003 11 14 12	36979.20	0.01	355.92	0.00	8.39	8.39	656.79
2003 11 15 12	36712.26	4.03	266.94	0.00	7.37	7.37	660.48
2003 11 16 12	36633.60	17.54	260.28	0.00	12.38	12.38	967.10
2003 11 17 12	36633.60	5.46	133.02	0.00	16.81	16.81	1477.53
2003 11 18 12	36633.60	24.25	174.27	0.00	18.90	18.90	1669.02
2003 11 19 12	36441.43	8.32	175.13	0.00	16.78	16.78	1369.39
2003 11 20 12	36288.00	0.08	340.90	0.00	10.68	10.68	842.23
2003 11 21 12	36288.00	0.00	350.82	0.00	11.90	11.90	811.69
2003 11 22 12	36288.00	0.00	340.27	0.00	13.65	13.65	921.91
2003 11 23 12	36278.43	6.16	242.53	0.00	15.03	15.03	1032.46
2003 11 24 12	36021.06	2.21	324.12	0.00	12.78	12.78	785.52
2003 11 25 12	35942.40	0.05	317.36	0.00	5.07	5.07	517.99
2003 11 26 12	35942.40	31.40	250.35	0.00	4.34	4.34	553.53
2003 11 27 12	35942.40	30.02	240.48	0.00	9.37	9.37	781.44
2003 11 28 12	35942.40	6.78	236.45	0.00	11.53	11.53	849.04
2003 11 29 12	35819.48	0.09	311.65	0.00	4.74	4.74	543.65
2003 11 30 12	35613.81	0.00	324.98	0.00	3.29	3.29	490.24
2003 12 01 12	35596.80	0.00	339.48	0.00	5.84	5.84	547.06
2003 12 02 12	35596.80	0.00	335.52	0.00	7.74	7.74	601.66
2003 12 03 12	35596.80	10.75	240.99	0.00	7.29	7.29	639.19
2003 12 04 12	35596.80	5.86	216.14	0.00	8.49	8.49	762.74
2003 12 05 12	35596.80	0.76	170.92	0.00	8.18	8.18	819.31
2003 12 06 12	35473.89	0.00	135.41	0.00	4.83	4.83	685.41
2003 12 07 12	35329.86	0.00	281.85	0.00	1.69	1.69	501.67
2003 12 08 12	35251.20	0.15	279.23	0.00	3.65	3.65	503.93
2003 12 09 12	35251.20	11.53	244.79	0.00	6.16	6.16	607.26
2003 12 10 12	35251.20	5.21	221.82	0.00	10.96	10.96	840.78
2003 12 11 12	35251.20	0.46	170.53	0.00	6.06	6.06	682.71
2003 12 12 12	35251.20	0.05	225.56	0.00	3.04	3.04	537.23
2003 12 13 12	35251.20	6.27	207.38	0.00	4.00	4.00	582.54
2003 12 14 12	35251.20	2.13	110.23	0.00	5.25	5.25	677.55
2003 12 15 12	35251.20	0.02	258.37	0.00	1.11	1.11	497.97
2003 12 16 12	35251.20	1.07	238.02	0.00	3.87	3.87	542.86
2003 12 17 12	35251.20	0.36	317.91	0.00	7.74	7.74	630.95
2003 12 18 12	35251.20	0.00	284.87	0.00	5.01	5.01	574.81
2003 12 19 12	35251.20	0.02	285.02	0.00	6.05	6.05	622.55
2003 12 20 12	35251.20	0.01	320.11	0.00	3.20	3.20	457.50
2003 12 21 12	35251.20	0.00	310.58	0.00	1.82	1.82	419.71
2003 12 22 12	35251.20	0.98	264.72	0.00	3.62	3.62	494.19
2003 12 23 12	35251.20	8.54	235.46	0.00	8.46	8.46	684.21
2003 12 24 12	35251.20	2.74	306.20	0.00	8.12	8.12	640.62
2003 12 25 12	35251.20	0.00	292.85	0.00	1.86	1.86	435.43
2003 12 26 12	35251.20	0.00	304.20	0.00	0.88	0.88	420.88
2003 12 27 12	35251.20	0.00	328.06	0.00	4.20	4.20	488.78
2003 12 28 12	35251.20	0.02	328.85	0.00	7.01	7.01	559.65
2003 12 29 12	35251.20	19.58	242.65	0.00	9.14	9.14	653.74
2003 12 30 12	35251.20	6.52	314.32	0.00	7.56	7.56	612.35
2003 12 31 12	35251.20	0.57	243.28	0.00	4.70	4.70	517.29
2004 01 01 12	35251.20	0.77	251.45	0.00	5.70	5.70	539.32
2004 01 02 12	35251.20	0.29	244.57	0.00	8.75	8.75	747.96
2004 01 03 12	35268.21	0.08	140.06	0.00	14.90	14.90	1358.71
2004 01 04 12	35404.62	14.78	91.06	0.00	18.62	18.62	1750.67
2004 01 05 12	35536.19	13.25	226.73	0.00	15.62	15.62	1178.70
2004 01 06 12	35596.80	3.17	251.04	0.00	6.43	6.43	617.46
2004 01 07 12	35596.80	0.13	309.52	0.00	-1.87	-1.87	334.25
2004 01 08 12	35596.80	8.92	264.84	0.00	-2.59	-2.59	344.26
2004 01 09 12	35596.80	3.19	135.76	0.00	0.88	0.88	520.76
2004 01 10 12	35596.80	0.07	200.07	0.00	1.27	1.27	528.24
2004 01 11 12	35675.46	0.00	352.53	0.00	-0.60	-0.60	397.46
2004 01 12 12	35932.83	0.24	357.44	0.00	1.36	1.36	411.57
2004 01 13 12	35942.40	0.08	385.40	0.00	5.15	5.15	528.65
2004 01 14 12	35942.40	0.23	283.23	0.00	9.70	9.70	750.03
2004 01 15 12	35942.40	0.08	256.95	0.00	9.10	9.10	773.91
2004 01 16 12	35942.40	0.05	255.00	0.00	4.62	4.62	560.73
2004 01 17 12	36165.09	11.10	261.30	0.00	6.51	6.51	617.00
2004 01 18 12	36288.00	4.08	150.53	0.00	8.82	8.82	797.73
2004 01 19 12	36288.00	0.13	323.38	0.00	4.78	4.78	568.99
2004 01 20 12	36288.00	0.00	295.13	0.00	-0.90	-0.90	372.18
2004 01 21 12	36305.01	0.00	345.37	0.00	-0.66	-0.66	371.24
2004 01 22 12	36624.03	0.00	361.85	0.00	2.18	2.18	417.85
2004 01 23 12	36633.60	0.00	368.84	0.00	3.72	3.72	443.11
2004 01 24 12	36633.60	14.97	270.28	0.00	4.26	4.26	507.85
2004 01 25 12	36633.60	14.47	266.04	0.00	7.90	7.90	716.86
2004 01 26 12	36918.59	3.40	241.14	0.00	12.32	12.32	955.42
2004 01 27 12	36979.20	0.08	365.46	0.00	10.84	10.84	746.35
2004 01 28 12	36979.20	0.00	348.65	0.00	1.21	1.21	397.76
2004 01 29 12	36979.20	0.00	373.40	0.00	-0.06	-0.06	363.60
2004 01 30 12	37315.23	0.00	389.17	0.00	1.66	1.66	381.94
2004 01 31 12	37324.80	0.00	366.07	0.00	1.92	1.92	416.55
2004 02 01 12	37324.80	0.26	286.03	0.00	3.02	3.02	493.99
2004 02 02 12	37403.46	2.84	284.55	0.00	6.48	6.48	623.72
2004 02 03 12	37670.40	0.92	253.70	0.00	7.04	7.04	684.79
2004 02 04 12	37670.40	2.39	275.58	0.00	2.96	2.96	526.51
2004 02 05 12	37670.40	85.99	281.77	0.00	5.29	5.29	641.54
2004 02 06 12	38006.43	32.79	244.36	0.00	11.09	11.09	913.92
2004 02 07 12	38016.00	1.69	244.58	0.00	6.26	6.26	651.55
2004 02 08 12	38016.00	0.08	289.38	0.00	0.09	0.09	438.23
2004 02 09 12	38238.69	1.27	288.08	0.00	0.75	0.75	460.63
2004 02 10 12	38361.60	3.88	282.95	0.00	5.50	5.50	637.22
2004 02 11 12	38361.60	18.43	154.39	0.00	7.12	7.12	780.96
2004 02 12 12	38440.26	6.38	130.34	0.00	6.21	6.21	782.34
2004 02 13 12	38707.20	1.80	161.43	0.00	4.42	4.42	695.59
2004 02 14 12	38707.20	17.69	224.13	0.00	5.01	5.01	706.93
2004 02 15 12	38724.21	12.45	271.16	0.00	7.59	7.59	760.27
2004 02 16 12	39052.80	2.89	232.30	0.00	5.04	5.04	650.15
2004 02 17 12	39052.80	0.22	281.32	0.00	4.08	4.08	622.31
2004 02 18 12	39069.81	0.00	417.81	0.00	3.42	3.42	538.31
2004 02 19 12	39398.40	0.00	440.72	0.00	5.41	5.41	560.66
2004 02 20 12	39398.40	0.15	337.03	0.00	8.31	8.31	657.42
2004 02 21 12	39415.41	0.05	441.20	0.00	10.79	10.79	753.53
2004 02 22 12	39744.00	0.01	441.37	0.00	9.30	9.30	699.69
2004 02 23 12	39744.00	2.06	333.87	0.00	8.93	8.93	735.04
2004 02 24 12	39897.43	1.68	197.81	0.00	10.51	10.51	950.72
2004 02 25 12	40089.60	21.44	240.11	0.00	10.56	10.56	962.71
2004 02 26 12	40089.60	11.65	237.49	0.00	6.29	6.29	722.92
2004 02 27 12	40425.63	1.54	218.30	0.00	4.03	4.03	646.14
2004 02 28 12	40435.20	0.00	460.40	0.00	4.37	4.37	581.97
2004 02 29 12	40435.20	3.10	406.88	0.00	7.79	7.79	725.05
2004 03 01 12	40780.80	6.20	350.37	0.00	11.20	11.20	867.98
2004 03 02 12	40780.80	9.31	278.29	0.00	16.02	16.02	1303.56
2004 03 03 12	40780.80	2.42	207.96	0.00	14.74	14.74	1353.42
2004 03 04 12	41126.40	1.24	317.00	0.00	16.60	16.60	1443.43
2004 03 05 12	41126.40	39.41	312.59	0.00	19.24	19.24	1555.21
2004 03 06 12	41126.40	14.20	398.02	0.00	18.20	18.20	1397.35
2004 03 07 12	41472.00	0.40	477.21	0.00	14.62	14.62	1028.11
2004 03 08 12	41472.00	0.00	493.85	0.00	12.41	12.41	834.98
2004 03 09 12	41817.60	0.00	469.97	0.00	10.64	10.64	772.38
2004 03 10 12	41817.60	0.00	501.84	0.00	7.92	7.92	638.89
2004 03 11 12	41817.60	0.03	506.80	0.00	7.10	7.10	595.08
2004 03 12 12	42163.20	0.01	512.53	0.00	9.02	9.02	654.01
2004 03 13 12	42163.20	0.00	500.02	0.00	10.60	10.60	751.10
2004 03 14 12	42163.20	1.18	373.00	0.00	11.61	11.61	878.15
2004 03 15 12	42508.80	5.17	347.99	0.00	13.58	13.58	1063.87
2004 03 16 12	42508.80	2.21	249.47	0.00	14.69	14.69	1195.28
2004 03 17 12	42844.83	0.21	500.98	0.00	11.44	11.44	882.81
2004 03 18 12	42854.40	0.00	503.56	0.00	12.85	12.85	940.99
2004 03 19 12	42854.40	0.00	489.17	0.00	16.44	16.44	1187.14
2004 03 20 12	43200.00	0.30	369.68	0.00	18.07	18.07	1292.72
2004 03 21 12	43200.00	0.10	498.42	0.00	18.92	18.92	1216.85
2004 03 22 12	43200.00	0.01	518.68	0.00	9.42	9.42	693.19
2004 03 23 12	43545.60	0.00	507.01	0.00	6.43	6.43	607.66
2004 03 24 12	43545.60	0.00	539.84	0.00	8.87	8.87	707.43
2004 03 25 12	43555.17	0.00	523.23	0.00	14.01	14.01	978.71
2004 03 26 12	43891.20	0.00	509.63	0.00	16.94	16.94	1170.01
2004 03 27 12	43891.20	0.00	514.07	0.00	17.64	17.64	1208.06
2004 03 28 12	44236.80	0.00	512.32	0.00	17.93	17.93	1238.45
2004 03 29 12	44236.80	3.17	382.64	0.00	18.82	18.82	1277.86
2004 03 30 12	44236.80	3.23	398.40	0.00	15.91	15.91	1035.46
2004 03 31 12	44582.40	0.94	401.50	0.00	12.40	12.40	830.56
2004 04 01 12	44582.40	0.07	417.96	0.00	8.51	8.51	729.30
2004 04 02 12	44582.40	0.00	539.24	0.00	8.43	8.43	700.88
2004 04 03 12	44928.00	0.00	542.87	0.00	10.22	10.22	739.51
2004 04 04 12	44928.00	0.00	541.58	0.00	11.49	11.49	770.95
2004 04 05 12	45273.60	0.00	554.46	0.00	9.83	9.83	682.95
2004 04 06 12	45273.60	0.00	560.77	0.00	10.61	10.61	746.57
2004 04 07 12	45273.60	8.25	413.50	0.00	14.79	14.79	992.74
2004 04 08 12	45619.20	5.06	396.81	0.00	16.99	16.99	1135.01
2004 04 09 12	45619.20	0.77	542.49	0.00	16.31	16.31	1073.85
2004 04 10 12	45619.20	19.52	409.85	0.00	16.45	16.45	1117.67
2004 04 11 12	45964.80	14.05	366.71	0.00	17.30	17.30	1276.70
2004 04 12 12	45964.80	6.01	221.84	0.00	15.73	15.73	1269.88
2004 04 13 12	45974.37	2.44	385.40	0.00	11.08	11.08	876.39
2004 04 14 12	46310.40	0.42	238.34	0.00	5.89	5.89	699.05
2004 04 15 12	46310.40	0.00	567.74	0.00	8.17	8.17	714.10
2004 04 16 12	46502.57	0.00	581.46	0.00	12.56	12.56	814.31
2004 04 17 12	46656.00	0.00	568.92	0.00	15.73	15.73	1007.40
2004 04 18 12	46656.00	0.00	542.27	0.00	18.27	18.27	1227.18
2004 04 19 12	46984.59	0.00	543.30	0.00	18.56	18.56	1262.38
2004 04 20 12	47001.60	0.00	541.06	0.00	18.94	18.94	1313.00
2004 04 21 12	47001.60	1.24	390.27	0.00	19.17	19.17	1452.58
2004 04 22 12	47330.19	1.99	340.84	0.00	20.43	20.43	1667.76
2004 04 23 12	47347.20	0.53	430.93	0.00	21.15	21.15	1736.57
2004 04 24 12	47347.20	0.00	507.58	0.00	21.44	21.44	1682.81
2004 04 25 12	47675.79	21.51	370.17	0.00	22.28	22.28	1740.67
2004 04 26 12	47692.80	8.44	323.04	0.00	19.98	19.98	1555.33
2004 04 27 12	47692.80	0.48	511.48	0.00	15.86	15.86	1120.03
2004 04 28 12	47959.74	0.02	574.79	0.00	14.14	14.14	952.36
2004 04 29 12	48038.40	7.81	431.42	0.00	15.57	15.57	1076.67
2004 04 30 12	48038.40	3.49	396.43	0.00	18.23	18.23	1396.29
2004 05 01 12	48161.31	13.42	211.20	0.00	19.85	19.85	1721.92
2004 05 02 12	48384.00	5.50	384.53	0.00	18.16	18.16	1420.31
2004 05 03 12	48384.00	0.38	503.46	0.00	13.57	13.57	1000.38
2004 05 04 12	48393.57	0.00	561.82	0.00	11.16	11.16	859.16
2004 05 05 12	48729.60	0.00	571.64	0.00	14.04	14.04	1005.38
2004 05 06 12	48729.60	0.00	577.51	0.00	18.42	18.42	1214.31
2004 05 07 12	48729.60	0.00	567.55	0.00	21.02	21.02	1377.36
2004 05 08 12	48996.54	0.00	566.93	0.00	21.71	21.71	1431.76
2004 05 09 12	49075.20	0.00	561.81	0.00	22.52	22.52	1571.80
2004 05 10 12	49075.20	0.43	383.41	0.00	24.59	24.59	1882.86
2004 05 11 12	49084.77	0.14	511.88	0.00	22.54	22.54	1697.72
2004 05 12 12	49420.80	9.68	387.80	0.00	22.41	22.41	1733.36
2004 05 13 12	49420.80	12.03	327.58	0.00	22.26	22.26	1878.74
2004 05 14 12	49420.80	3.22	281.19	0.00	22.86	22.86	2069.92
2004 05 15 12	49481.41	2.94	304.30	0.00	22.99	22.99	2025.19
2004 05 16 12	49766.40	3.64	277.96	0.00	22.10	22.10	1951.62
2004 05 17 12	49766.40	7.52	332.94	0.00	22.70	22.70	1961.75
2004 05 18 12	49766.40	2.33	350.56	0.00	23.49	23.49	1957.59
2004 05 19 12	49775.97	0.17	463.56	0.00	23.12	23.12	1842.39
2004 05 20 12	50094.99	0.04	479.41	0.00	23.39	23.39	1874.91
2004 05 21 12	50112.00	0.00	508.63	0.00	24.35	24.35	1929.82
2004 05 22 12	50112.00	0.00	508.07	0.00	25.01	25.01	1980.72
2004 05 23 12	50112.00	0.06	423.43	0.00	24.89	24.89	2055.37
2004 05 24 12	50234.91	0.09	347.93	0.00	25.24	25.24	2197.08
2004 05 25 12	50457.60	0.02	439.30	0.00	26.00	26.00	2239.95
2004 05 26 12	50457.60	0.00	471.07	0.00	25.64	25.64	2118.81
2004 05 27 12	50457.60	0.00	459.02	0.00	25.25	25.25	2117.95
2004 05 28 12	50457.60	8.11	337.29	0.00	25.75	25.75	2247.63
2004 05 29 12	50467.17	5.87	312.57	0.00	24.62	24.62	2216.16
2004 05 30 12	50724.54	24.42	313.30	0.00	25.49	25.49	2311.82
2004 05 31 12	50803.20	19.69	362.29	0.00	25.28	25.28	2093.86
2004 06 01 12	50803.20	4.21	355.68	0.00	20.89	20.89	1684.72
2004 06 02 12	50803.20	7.05	376.33	0.00	21.22	21.22	1740.46
2004 06 03 12	50803.20	28.21	327.56	0.00	22.03	22.03	1859.88
2004 06 04 12	50803.20	8.64	446.84	0.00	22.05	22.05	1756.33
2004 06 05 12	50812.77	0.42	510.52	0.00	21.42	21.42	1578.23
2004 06 06 12	50995.38	2.32	419.95	0.00	21.22	21.22	1590.77
2004 06 07 12	51131.79	2.33	387.80	0.00	22.73	22.73	1818.79
2004 06 08 12	51148.80	0.55	461.79	0.00	23.70	23.70	1962.22
2004 06 09 12	51148.80	0.01	516.94	0.00	25.20	25.20	2052.86
2004 06 10 12	51148.80	0.00	508.89	0.00	25.93	25.93	2125.02
2004 06 11 12	51148.80	0.00	509.39	0.00	26.57	26.57	2228.00
2004 06 12 12	51148.80	1.71	378.09	0.00	27.20	27.20	2382.36
2004 06 13 12	51148.80	18.25	372.47	0.00	27.52	27.52	2408.71
2004 06 14 12	51148.80	14.28	311.86	0.00	25.59	25.59	2356.36
2004 06 15 12	51148.80	4.53	273.67	0.00	25.38	25.38	2482.66
2004 06 16 12	51148.80	9.23	261.85	0.00	25.85	25.85	2523.20
2004 06 17 12	51148.80	11.73	345.16	0.00	25.04	25.04	2313.10
2004 06 18 12	51148.80	3.30	361.94	0.00	25.94	25.94	2366.89
2004 06 19 12	51148.80	0.12	476.29	0.00	26.69	26.69	2351.20
2004 06 20 12	51148.80	0.00	501.55	0.00	26.20	26.20	2221.39
2004 06 21 12	51148.80	0.00	456.61	0.00	24.76	24.76	2160.36
2004 06 22 12	51148.80	10.50	365.21	0.00	25.28	25.28	2290.31
2004 06 23 12	51148.80	11.58	345.03	0.00	26.14	26.14	2401.03
2004 06 24 12	51148.80	11.69	267.35	0.00	24.51	24.51	2348.17
2004 06 25 12	51148.80	5.72	281.85	0.00	24.24	24.24	2330.02
2004 06 26 12	51148.80	8.16	256.70	0.00	23.09	23.09	2223.60
2004 06 27 12	51148.80	34.76	316.20	0.00	23.54	23.54	2212.91
2004 06 28 12	51148.80	16.20	332.14	0.00	23.54	23.54	2172.97
2004 06 29 12	51148.80	8.22	290.39	0.00	23.03	23.03	2181.43
2004 06 30 12	51148.80	4.30	329.49	0.00	23.78	23.78	2255.77
2004 07 01 12	51148.80	3.23	327.59	0.00	24.58	24.58	2339.01
2004 07 02 12	51148.80	1.76	292.85	0.00	24.58	24.58	2361.84
2004 07 03 12	51148.80	1.30	389.31	0.00	24.70	24.70	2272.20
2004 07 04 12	51070.14	4.54	364.69	0.00	25.55	25.55	2324.17
2004 07 05 12	50926.11	1.40	522.98	0.00	26.01	26.01	2280.78
2004 07 06 12	50803.20	8.74	385.44	0.00	26.66	26.66	2380.38
2004 07 07 12	50803.20	6.83	379.73	0.00	26.12	26.12	2340.82
2004 07 08 12	50803.20	3.17	378.99	0.00	25.68	25.68	2283.51
2004 07 09 12	50803.20	0.62	516.54	0.00	25.46	25.46	2192.39
2004 07 10 12	50803.20	0.00	513.19	0.00	25.44	25.44	2211.23
2004 07 11 12	50786.19	0.00	500.02	0.00	26.43	26.43	2372.42
2004 07 12 12	50580.52	6.31	373.02	0.00	27.10	27.10	2512.21
2004 07 13 12	50457.60	3.16	400.02	0.00	27.65	27.65	2565.12
2004 07 14 12	50457.60	0.46	388.55	0.00	28.08	28.08	2576.97
2004 07 15 12	50457.60	0.04	501.82	0.00	28.06	28.06	2486.57
2004 07 16 12	50457.60	8.58	378.24	0.00	26.23	26.23	2323.36
2004 07 17 12	50378.94	5.03	367.57	0.00	25.48	25.48	2281.78
2004 07 18 12	50121.57	0.73	462.06	0.00	24.99	24.99	2205.71
2004 07 19 12	50112.00	0.00	522.51	0.00	24.12	24.12	2012.38
2004 07 20 12	50112.00	0.00	535.26	0.00	23.88	23.88	1936.17
2004 07 21 12	50112.00	0.00	531.70	0.00	24.22	24.22	1983.79
2004 07 22 12	49958.57	0.00	522.59	0.00	25.06	25.06	2108.98
2004 07 23 12	49766.40	0.00	515.45	0.00	26.08	26.08	2263.20
2004 07 24 12	49766.40	0.95	424.57	0.00	27.00	27.00	2436.22
2004 07 25 12	49766.40	1.36	374.95	0.00	27.59	27.59	2503.37
2004 07 26 12	49687.74	20.65	374.67	0.00	27.77	27.77	2488.87
2004 07 27 12	49420.80	6.97	433.06	0.00	26.66	26.66	2322.40
2004 07 28 12	49420.80	0.07	492.79	0.00	23.05	23.05	1917.78
2004 07 29 12	49420.80	0.00	527.10	0.00	23.23	23.23	1880.34
2004 07 30 12	49267.38	0.00	530.87	0.00	24.36	24.36	2033.28
2004 07 31 12	49075.20	17.77	344.06	0.00	26.98	26.98	2460.46
2004 08 01 12	49075.20	5.94	412.55	0.00	25.96	25.96	2373.76
2004 08 02 12	49075.20	0.03	460.87	0.00	26.38	26.38	2348.36
